id,location_x,location_y,land_use_category,dryland_category,country,many_trees,tree_count
SWA3502,62.841975,29.7868273,otherland,Arid,Afghanistan,FALSE,0
SWA2637,67.171675,32.17993922,otherland,Arid,Afghanistan,FALSE,0
SWA13947,70.51017393,35.4009385,otherland,Semiarid,Afghanistan,FALSE,0
SWA13768,65.04563222,34.56523579,grassland,Semiarid,Afghanistan,FALSE,0
SWA13550,67.65649576,35.47801395,grassland,Semiarid,Afghanistan,FALSE,0
SWA3712,64.79661922,29.96550221,otherland,Arid,Afghanistan,FALSE,0
SWA14100,70.10108115,35.08536034,otherland,Semiarid,Afghanistan,FALSE,5
SWA14924,67.43173728,32.61032207,cropland,Semiarid,Afghanistan,FALSE,0
SWA13389,68.55175678,35.89438309,cropland,Semiarid,Afghanistan,FALSE,0
SWA2801,62.95758817,30.8968755,otherland,Arid,Afghanistan,FALSE,0
SWA13354,62.54499196,34.6097024,grassland,Semiarid,Afghanistan,FALSE,0
SWA2278,63.89408186,32.04815637,otherland,Arid,Afghanistan,FALSE,0
SWA3708,64.061438,29.78628831,otherland,Arid,Afghanistan,FALSE,0
SWA13997,65.83659883,34.36715727,grassland,Semiarid,Afghanistan,FALSE,0
SWA13031,67.53818764,36.1873237,grassland,Semiarid,Afghanistan,FALSE,0
SWA1677,64.54518078,33.42069229,otherland,Arid,Afghanistan,FALSE,0
SWA2198,64.78152753,32.40954861,otherland,Arid,Afghanistan,FALSE,0
SWA14180,71.45852537,35.20097352,forest,Semiarid,Afghanistan,FALSE,7
SWA2283,64.84189431,32.27102839,grassland,Arid,Afghanistan,FALSE,0
SWA13104,66.10420695,35.77607496,otherland,Semiarid,Afghanistan,FALSE,0
SWA13870,69.64374883,35.36725168,cropland,Semiarid,Afghanistan,FALSE,15
SWA14409,68.69081598,34.21327586,otherland,Semiarid,Afghanistan,FALSE,0
SWA13990,63.76526345,33.90362659,grassland,Semiarid,Afghanistan,FALSE,0
SWA2818,66.14301417,31.65280781,otherland,Arid,Afghanistan,FALSE,2
SWA12596,67.92006147,36.99176504,grassland,Semiarid,Afghanistan,FALSE,0
SWA14334,66.39849504,33.87128724,otherland,Semiarid,Afghanistan,FALSE,0
SWA13170,61.63949016,34.63853832,otherland,Semiarid,Afghanistan,FALSE,0
SWA2902,63.7625685,30.94322857,otherland,Arid,Afghanistan,FALSE,0
SWA14937,69.48690299,33.02076232,forest,Semiarid,Afghanistan,TRUE,0
SWA14857,68.92446779,33.15712658,otherland,Semiarid,Afghanistan,FALSE,0
SWA13438,62.44069756,34.4601329,otherland,Semiarid,Afghanistan,FALSE,0
SWA2288,65.79536616,32.48716305,grassland,Arid,Afghanistan,FALSE,0
SWA3406,63.88141561,30.20373543,otherland,Arid,Afghanistan,FALSE,0
SWA13767,64.88528294,34.52966251,otherland,Semiarid,Afghanistan,FALSE,0
SWA2546,65.97026814,32.07025492,otherland,Arid,Afghanistan,FALSE,10
SWA13705,67.09756399,35.12174211,otherland,Semiarid,Afghanistan,FALSE,0
SWA14998,67.99282501,32.47988669,otherland,Semiarid,Afghanistan,FALSE,0
SWA12298,65.99802609,37.22379988,otherland,Semiarid,Afghanistan,FALSE,0
SWA3615,65.10734648,30.19322514,grassland,Arid,Afghanistan,FALSE,0
SWA12939,64.85833348,35.75721034,grassland,Semiarid,Afghanistan,FALSE,0
SWA13108,66.76096526,35.91055276,otherland,Semiarid,Afghanistan,FALSE,10
SWA1532,61.16329323,32.90353218,grassland,Arid,Afghanistan,FALSE,0
SWA1953,62.69617843,32.36912442,otherland,Arid,Afghanistan,FALSE,10
SWA3809,64.85483006,29.82590402,otherland,Arid,Afghanistan,FALSE,0
SWA1948,61.75402536,32.1311607,otherland,Arid,Afghanistan,FALSE,0
SWA1078,63.39120496,34.97864049,otherland,Arid,Afghanistan,FALSE,0
SWA1389,64.03826146,34.06424536,grassland,Arid,Afghanistan,FALSE,0
SWA3111,65.56225334,31.06423164,grassland,Arid,Afghanistan,FALSE,3
SWA13784,67.63331923,35.10665041,otherland,Semiarid,Afghanistan,FALSE,15
SWA1292,61.77881886,33.82789861,grassland,Arid,Afghanistan,FALSE,0
SWA13531,64.57132175,34.83041846,otherland,Semiarid,Afghanistan,FALSE,0
SWA12409,66.09962554,36.99984988,cropland,Semiarid,Afghanistan,FALSE,0
SWA3616,65.29248926,30.23688326,otherland,Arid,Afghanistan,FALSE,0
SWA767,65.19627969,36.2867672,grassland,Arid,Afghanistan,FALSE,0
SWA3316,66.23895424,30.91304517,otherland,Arid,Afghanistan,FALSE,0
SWA3396,62.05019991,29.73481485,otherland,Arid,Afghanistan,FALSE,0
SWA3195,62.47168944,30.1552264,grassland,Arid,Afghanistan,FALSE,0
SWA1530,60.78492283,32.80489716,otherland,Arid,Afghanistan,FALSE,0
SWA13704,66.93478926,35.08859428,grassland,Semiarid,Afghanistan,FALSE,0
SWA13461,66.30147699,35.3262885,otherland,Semiarid,Afghanistan,FALSE,0
SWA866,61.94294106,35.24463164,grassland,Arid,Afghanistan,FALSE,0
SWA3200,63.39093547,30.38968669,grassland,Arid,Afghanistan,FALSE,0
SWA13766,64.72493366,34.49408922,grassland,Semiarid,Afghanistan,FALSE,0
SWA14668,67.47485641,33.35790005,otherland,Semiarid,Afghanistan,FALSE,0
SWA2028,62.76058763,32.23168218,grassland,Arid,Afghanistan,FALSE,0
SWA13388,68.38655659,35.86312172,grassland,Semiarid,Afghanistan,FALSE,0
SWA14006,67.2862102,34.66979969,otherland,Semiarid,Afghanistan,FALSE,0
SWA14219,67.10457085,34.26474933,otherland,Semiarid,Afghanistan,FALSE,0
SWA14532,70.88261544,34.37416413,grassland,Semiarid,Afghanistan,FALSE,0
SWA14517,68.45770317,33.92329969,grassland,Semiarid,Afghanistan,FALSE,0
SWA13451,64.68100605,34.97837099,grassland,Semiarid,Afghanistan,FALSE,0
SWA14340,67.35843475,34.07098272,grassland,Semiarid,Afghanistan,FALSE,0
SWA14760,66.61840262,32.93182911,cropland,Semiarid,Afghanistan,FALSE,6
SWA13693,65.15585551,34.71264933,otherland,Semiarid,Afghanistan,FALSE,0
SWA14615,67.27004053,33.43847893,otherland,Semiarid,Afghanistan,FALSE,0
SWA14523,69.42384125,34.10871197,grassland,Semiarid,Afghanistan,FALSE,2
SWA15115,68.83769053,32.03549012,grassland,Semiarid,Afghanistan,FALSE,0
SWA2529,62.76840298,31.31135817,otherland,Arid,Afghanistan,FALSE,0
SWA3115,66.31360424,31.23428272,otherland,Arid,Afghanistan,FALSE,0
SWA13799,70.09515226,35.56991161,otherland,Semiarid,Afghanistan,FALSE,0
SWA13554,68.31352356,35.60548489,grassland,Semiarid,Afghanistan,FALSE,0
SWA13293,67.5152806,35.81649915,grassland,Semiarid,Afghanistan,FALSE,0
SWA2202,65.54527518,32.58310312,grassland,Arid,Afghanistan,FALSE,0
SWA2280,64.27245226,32.13816756,otherland,Arid,Afghanistan,FALSE,0
SWA13268,63.12952572,34.87245962,otherland,Semiarid,Afghanistan,FALSE,0
SWA13355,62.70426326,34.64770114,otherland,Semiarid,Afghanistan,FALSE,0
SWA3317,66.42652248,30.95481683,settlement,Arid,Afghanistan,FALSE,0
SWA715,65.13321796,36.42393995,otherland,Arid,Afghanistan,FALSE,0
SWA13773,65.84980406,34.73959879,otherland,Semiarid,Afghanistan,FALSE,0
SWA15129,68.72423331,31.88969355,otherland,Semiarid,Afghanistan,FALSE,0
SWA13991,64.87719811,34.15722099,grassland,Semiarid,Afghanistan,FALSE,0
SWA15083,69.22360678,32.35726666,grassland,Semiarid,Afghanistan,FALSE,0
SWA1476,61.66563113,33.18569301,grassland,Arid,Afghanistan,FALSE,0
SWA13791,68.77813223,35.32817496,otherland,Semiarid,Afghanistan,FALSE,0
SWA3314,65.86435677,30.82815438,grassland,Arid,Afghanistan,FALSE,0
SWA13927,67.23931815,34.78271792,otherland,Semiarid,Afghanistan,FALSE,0
SWA3907,66.20338096,29.98894824,otherland,Arid,Afghanistan,FALSE,0
SWA6491,70.52823006,36.7993459,grassland,Dry subhumid,Afghanistan,FALSE,0
SWA12720,61.29965749,35.30365096,grassland,Semiarid,Afghanistan,FALSE,0
SWA14775,68.99723132,33.41638038,grassland,Semiarid,Afghanistan,FALSE,0
SWA12813,68.39598891,36.71661107,grassland,Semiarid,Afghanistan,FALSE,0
SWA1682,65.51347482,33.63790492,otherland,Arid,Afghanistan,FALSE,0
SWA12888,68.60942862,36.63495421,grassland,Semiarid,Afghanistan,FALSE,0
SWA13479,69.25891057,35.90435439,otherland,Semiarid,Afghanistan,FALSE,0
SWA1333,60.88948673,33.44871973,grassland,Arid,Afghanistan,FALSE,0
SWA14578,69.78954541,34.05508254,forest,Semiarid,Afghanistan,FALSE,20
SWA2043,65.61857771,32.90326269,otherland,Arid,Afghanistan,FALSE,0
SWA12355,67.05498385,37.3121941,otherland,Semiarid,Afghanistan,FALSE,0
SWA12864,64.31718836,35.76179175,grassland,Semiarid,Afghanistan,FALSE,0
SWA12722,64.21154648,35.98493327,otherland,Semiarid,Afghanistan,FALSE,0
SWA15130,68.88027067,31.92095492,grassland,Semiarid,Afghanistan,FALSE,0
SWA13449,64.35896002,34.90668543,otherland,Semiarid,Afghanistan,FALSE,0
SWA2631,66.02793998,31.93119572,otherland,Arid,Afghanistan,FALSE,0
SWA2371,65.28197897,32.21982442,otherland,Arid,Afghanistan,FALSE,0
SWA14347,68.48492212,34.29574121,grassland,Semiarid,Afghanistan,FALSE,0
SWA13093,64.31206796,35.39015872,otherland,Semiarid,Afghanistan,FALSE,0
SWA987,63.85284919,35.38773327,grassland,Arid,Afghanistan,FALSE,0
SWA13951,71.50272248,35.57125908,otherland,Semiarid,Afghanistan,FALSE,0
SWA14273,66.19098421,33.95024915,grassland,Semiarid,Afghanistan,FALSE,0
SWA3189,61.37646344,29.86498073,grassland,Arid,Afghanistan,FALSE,0
SWA12477,69.68605948,37.55662569,grassland,Semiarid,Afghanistan,FALSE,0
SWA13208,68.62613728,36.15175042,grassland,Semiarid,Afghanistan,FALSE,0
SWA15034,68.50836815,32.46129157,grassland,Semiarid,Afghanistan,FALSE,0
SWA1551,64.80901598,33.78424048,grassland,Arid,Afghanistan,FALSE,0
SWA3707,63.87818168,29.74074373,otherland,Arid,Afghanistan,FALSE,0
SWA13383,67.56271165,35.70385042,grassland,Semiarid,Afghanistan,FALSE,0
SWA14469,69.38072212,34.22270817,grassland,Semiarid,Afghanistan,FALSE,0
SWA13606,63.34350442,34.42590709,otherland,Semiarid,Afghanistan,FALSE,0
SWA13118,68.41431454,36.23367677,grassland,Semiarid,Afghanistan,FALSE,0
SWA13526,63.44995478,34.5749376,grassland,Semiarid,Afghanistan,FALSE,0
SWA13915,65.30623349,34.3755116,grassland,Semiarid,Afghanistan,FALSE,0
SWA13280,65.38842933,35.37910944,grassland,Semiarid,Afghanistan,FALSE,0
SWA15039,69.2969093,32.61678994,cropland,Semiarid,Afghanistan,FALSE,0
SWA929,63.39120496,35.43408634,wetland,Arid,Afghanistan,FALSE,0
SWA3121,67.44736797,31.48113976,grassland,Arid,Afghanistan,FALSE,0
SWA13275,64.57778962,35.20259049,otherland,Semiarid,Afghanistan,FALSE,0
SWA14962,67.79124306,32.56154355,otherland,Semiarid,Afghanistan,FALSE,0
SWA12892,69.27966165,36.75784374,otherland,Semiarid,Afghanistan,FALSE,0
SWA2459,65.72179414,32.16673398,grassland,Arid,Afghanistan,FALSE,0
SWA1661,61.48776471,32.67904319,grassland,Arid,Afghanistan,FALSE,0
SWA1334,61.08028889,33.49776774,grassland,Arid,Afghanistan,FALSE,0
SWA1423,61.21719214,33.22503922,grassland,Arid,Afghanistan,FALSE,0
SWA2363,63.76714991,31.86463055,otherland,Arid,Afghanistan,FALSE,0
SWA14815,68.40380425,33.17733868,cropland,Semiarid,Afghanistan,FALSE,0
SWA3299,63.08452012,30.15792135,grassland,Arid,Afghanistan,FALSE,0
SWA1152,60.80351796,34.04187731,otherland,Arid,Afghanistan,FALSE,0
SWA13125,69.5809566,36.44819446,otherland,Semiarid,Afghanistan,FALSE,0
SWA12589,66.74964648,36.76404211,cropland,Semiarid,Afghanistan,FALSE,0
SWA2046,66.19664359,33.03019464,grassland,Arid,Afghanistan,FALSE,0
SWA1477,61.8564333,33.23366305,otherland,Arid,Afghanistan,FALSE,0
SWA14637,70.80176707,34.1167968,wetland,Semiarid,Afghanistan,FALSE,0
SWA2996,62.71342608,30.52658994,otherland,Arid,Afghanistan,FALSE,0
SWA12595,67.75243584,36.95969518,otherland,Semiarid,Afghanistan,FALSE,0
SWA14667,67.3161241,33.32502171,grassland,Semiarid,Afghanistan,FALSE,0
SWA14899,69.44459234,33.13529752,forest,Semiarid,Afghanistan,TRUE,0
SWA14577,69.62811815,34.02489915,grassland,Semiarid,Afghanistan,FALSE,0
SWA12965,69.15704161,36.61420312,cropland,Semiarid,Afghanistan,FALSE,0
SWA13933,68.21434955,34.97621504,grassland,Semiarid,Afghanistan,FALSE,0
SWA13372,65.76383529,35.3362598,grassland,Semiarid,Afghanistan,FALSE,0
SWA1251,62.48408619,34.15425655,otherland,Arid,Afghanistan,FALSE,0
SWA1120,63.84988475,34.93228742,otherland,Arid,Afghanistan,FALSE,0
SWA12799,66.06944215,36.25927876,otherland,Semiarid,Afghanistan,FALSE,0
SWA15146,68.92285082,31.80641972,grassland,Semiarid,Afghanistan,FALSE,0
SWA13350,60.80459593,34.17851106,grassland,Semiarid,Afghanistan,FALSE,0
SWA3600,62.35823222,29.50574445,otherland,Arid,Afghanistan,FALSE,0
SWA13010,64.09755027,35.4658867,grassland,Semiarid,Afghanistan,FALSE,4
SWA13038,68.70132627,36.40911774,otherland,Semiarid,Afghanistan,FALSE,0
SWA6477,70.65192808,37.42403435,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA14779,69.63728096,33.53846142,forest,Semiarid,Afghanistan,TRUE,0
SWA15081,68.9091066,32.2952829,grassland,Semiarid,Afghanistan,FALSE,0
SWA14716,67.20347537,33.17868615,grassland,Semiarid,Afghanistan,FALSE,0
SWA930,63.58928348,35.47936143,grassland,Arid,Afghanistan,FALSE,0
SWA13369,65.27658908,35.2319654,otherland,Semiarid,Afghanistan,TRUE,0
SWA14357,70.10701003,34.60027009,grassland,Semiarid,Afghanistan,FALSE,0
SWA13041,69.20204721,36.5010154,grassland,Semiarid,Afghanistan,FALSE,0
SWA12676,70.15848349,37.27608183,grassland,Semiarid,Afghanistan,FALSE,0
SWA13795,69.43542952,35.450795,otherland,Semiarid,Afghanistan,FALSE,0
SWA13774,66.01123132,34.7738246,otherland,Semiarid,Afghanistan,FALSE,0
SWA14727,68.9538427,33.53037659,otherland,Semiarid,Afghanistan,FALSE,0
SWA14819,69.04061995,33.30238417,grassland,Semiarid,Afghanistan,FALSE,0
SWA14146,65.93415587,34.1418598,grassland,Semiarid,Afghanistan,FALSE,0
SWA712,64.52793312,36.29377406,grassland,Arid,Afghanistan,FALSE,0
SWA14721,67.99713692,33.34119139,grassland,Semiarid,Afghanistan,FALSE,0
SWA14345,68.1623371,34.23240998,otherland,Semiarid,Afghanistan,FALSE,0
SWA13646,69.84371382,35.76772063,grassland,Semiarid,Afghanistan,FALSE,0
SWA13626,66.56153926,35.13467785,grassland,Semiarid,Afghanistan,FALSE,0
SWA13258,60.90511741,34.32942803,grassland,Semiarid,Afghanistan,FALSE,0
SWA13777,66.49605208,34.87569355,otherland,Semiarid,Afghanistan,FALSE,0
SWA14295,69.73861093,34.654708,otherland,Semiarid,Afghanistan,FALSE,0
SWA1543,63.26292554,33.42554319,otherland,Arid,Afghanistan,FALSE,0
SWA12874,66.28422934,36.18085583,grassland,Semiarid,Afghanistan,FALSE,0
SWA2636,66.98060334,32.13897604,grassland,Arid,Afghanistan,FALSE,0
SWA1667,62.62664882,32.96524644,grassland,Arid,Afghanistan,FALSE,0
SWA3020,67.20293638,31.58058326,otherland,Arid,Afghanistan,FALSE,0
SWA13911,64.66699233,34.23375745,grassland,Semiarid,Afghanistan,FALSE,0
SWA15006,69.25432916,32.73105565,grassland,Semiarid,Afghanistan,FALSE,1
SWA14999,68.15020984,32.51195655,grassland,Semiarid,Afghanistan,FALSE,0
SWA2923,67.71874901,31.84118453,otherland,Arid,Afghanistan,FALSE,0
SWA2098,61.13903871,31.66224012,otherland,Arid,Afghanistan,FALSE,0
SWA2379,66.81163024,32.55723164,cropland,Arid,Afghanistan,FALSE,0
SWA13686,63.71486796,34.38844734,otherland,Semiarid,Afghanistan,FALSE,0
SWA3986,64.97098222,29.54643813,otherland,Arid,Afghanistan,FALSE,0
SWA14531,70.72011021,34.34532821,settlement,Semiarid,Afghanistan,TRUE,0
SWA12801,66.39984251,36.3269219,grassland,Semiarid,Afghanistan,FALSE,0
SWA12600,68.92958818,37.17933327,cropland,Semiarid,Afghanistan,FALSE,0
SWA12898,70.28945786,36.93624915,grassland,Semiarid,Afghanistan,FALSE,0
SWA3808,64.67103475,29.78143741,otherland,Arid,Afghanistan,FALSE,0
SWA12946,66.00476345,36.00056395,grassland,Semiarid,Afghanistan,FALSE,0
SWA12530,67.03423277,36.94244753,otherland,Semiarid,Afghanistan,FALSE,0
SWA13860,68.00549125,35.0576024,otherland,Semiarid,Afghanistan,FALSE,0
SWA13179,63.0756268,34.98403038,otherland,Semiarid,Afghanistan,FALSE,0
SWA1249,62.09709196,34.05993345,grassland,Arid,Afghanistan,FALSE,0
SWA12958,67.98905208,36.3964515,grassland,Semiarid,Afghanistan,FALSE,0
SWA3992,66.07456255,29.80623091,otherland,Arid,Afghanistan,FALSE,0
SWA3006,64.56835731,30.98473073,grassland,Arid,Afghanistan,FALSE,0
SWA14016,68.91180154,34.9880728,grassland,Semiarid,Afghanistan,FALSE,0
SWA14664,66.84073565,33.22557821,otherland,Semiarid,Afghanistan,FALSE,0
SWA13032,67.70392681,36.21966305,grassland,Semiarid,Afghanistan,FALSE,0
SWA13558,68.97270732,35.72999139,otherland,Semiarid,Afghanistan,FALSE,0
SWA12796,64.59099486,35.94531756,grassland,Semiarid,Afghanistan,FALSE,0
SWA14527,70.07089775,34.22863706,grassland,Semiarid,Afghanistan,FALSE,0
SWA2633,66.40846634,32.01527803,otherland,Arid,Afghanistan,FALSE,0
SWA14245,71.33428837,35.05868038,forest,Semiarid,Afghanistan,TRUE,0
SWA2374,65.85384648,32.34837333,grassland,Arid,Afghanistan,FALSE,0
SWA3398,62.41455659,29.83075492,grassland,Arid,Afghanistan,FALSE,0
SWA14403,67.72521688,34.02274319,grassland,Semiarid,Afghanistan,FALSE,0
SWA13995,65.51616977,34.29789716,grassland,Semiarid,Afghanistan,FALSE,0
SWA14930,68.37739378,32.80381918,grassland,Semiarid,Afghanistan,FALSE,0
SWA3816,66.14732609,30.12908543,otherland,Arid,Afghanistan,FALSE,0
SWA14807,67.13744919,32.91835438,grassland,Semiarid,Afghanistan,FALSE,0
SWA14479,71.00496598,34.51699626,grassland,Semiarid,Afghanistan,FALSE,0
SWA1494,65.13672139,34.00899897,grassland,Arid,Afghanistan,FALSE,0
SWA12877,66.77982988,36.28137731,grassland,Semiarid,Afghanistan,FALSE,0
SWA15030,67.88017627,32.33355113,otherland,Semiarid,Afghanistan,FALSE,0
SWA2614,62.8317342,31.17337694,otherland,Arid,Afghanistan,FALSE,0
SWA13855,67.19215659,34.89590565,grassland,Semiarid,Afghanistan,FALSE,0
SWA2108,63.01310406,32.14059301,cropland,Arid,Afghanistan,FALSE,0
SWA3614,64.9224732,30.14929752,otherland,Arid,Afghanistan,FALSE,0
SWA1156,61.57481146,34.23672189,cropland,Arid,Afghanistan,FALSE,0
SWA2722,65.89615713,31.74955637,otherland,Arid,Afghanistan,FALSE,0
SWA1824,66.02093313,33.44602478,forest,Arid,Afghanistan,FALSE,10
SWA13683,63.23759305,34.27687659,grassland,Semiarid,Afghanistan,FALSE,0
SWA12881,67.44278656,36.41262117,grassland,Semiarid,Afghanistan,FALSE,0
SWA13792,68.94225443,35.35916684,otherland,Semiarid,Afghanistan,FALSE,0
SWA2626,65.08093601,31.71640853,grassland,Arid,Afghanistan,FALSE,0
SWA2610,62.08954612,30.98365275,otherland,Arid,Afghanistan,FALSE,0
SWA14782,70.11859829,33.62793363,cropland,Semiarid,Afghanistan,FALSE,0
SWA13994,65.35608998,34.26313236,grassland,Semiarid,Afghanistan,FALSE,0
SWA13945,70.18058205,35.34245818,otherland,Semiarid,Afghanistan,FALSE,0
SWA2450,64.01724088,31.77165492,cropland,Arid,Afghanistan,FALSE,0
SWA13866,68.98672104,35.24570962,otherland,Semiarid,Afghanistan,FALSE,0
SWA2903,63.94851976,30.98877315,otherland,Arid,Afghanistan,FALSE,0
SWA13358,63.18342464,34.76088886,otherland,Semiarid,Afghanistan,FALSE,0
SWA13541,66.18775027,35.17968345,grassland,Semiarid,Afghanistan,FALSE,0
SWA3397,62.23237825,29.78278488,grassland,Arid,Afghanistan,FALSE,0
SWA3802,63.57284431,29.50978687,otherland,Arid,Afghanistan,FALSE,0
SWA3303,63.82077933,30.34252514,grassland,Arid,Afghanistan,FALSE,0
SWA12896,69.95205064,36.87749933,otherland,Semiarid,Afghanistan,FALSE,0
SWA2810,64.63573096,31.30677676,grassland,Arid,Afghanistan,FALSE,0
SWA668,65.27227717,36.60369284,otherland,Arid,Afghanistan,FALSE,0
SWA13392,69.04870479,35.98735872,grassland,Semiarid,Afghanistan,FALSE,0
SWA3810,65.03889486,29.87010113,otherland,Arid,Afghanistan,FALSE,0
SWA1479,62.23857662,33.32906413,cropland,Arid,Afghanistan,FALSE,0
SWA14349,68.80831562,34.35799446,cropland,Semiarid,Afghanistan,FALSE,0
SWA13177,62.75519774,34.90857189,grassland,Semiarid,Afghanistan,FALSE,0
SWA2196,64.40100117,32.32115438,otherland,Arid,Afghanistan,FALSE,0
SWA15004,68.93821201,32.66934139,grassland,Semiarid,Afghanistan,FALSE,0
SWA2721,65.70670244,31.70697622,grassland,Arid,Afghanistan,FALSE,0
SWA14824,69.8394019,33.45410962,otherland,Semiarid,Afghanistan,FALSE,0
SWA981,62.66842049,35.11338778,otherland,Arid,Afghanistan,FALSE,0
SWA3811,65.22322915,29.91375925,grassland,Arid,Afghanistan,FALSE,0
SWA14282,67.63358872,34.24965763,grassland,Semiarid,Afghanistan,FALSE,0
SWA13096,64.79877518,35.49768706,otherland,Semiarid,Afghanistan,FALSE,0
SWA12954,67.32501742,36.26763309,grassland,Semiarid,Afghanistan,FALSE,0
SWA1741,63.64614684,33.05876106,otherland,Arid,Afghanistan,FALSE,0
SWA13522,62.81260009,34.42482911,otherland,Semiarid,Afghanistan,FALSE,0
SWA2732,67.80121436,32.16053561,otherland,Arid,Afghanistan,FALSE,5
SWA3019,67.01321219,31.53962008,otherland,Arid,Afghanistan,FALSE,0
SWA3090,61.67641092,30.10078849,otherland,Arid,Afghanistan,FALSE,0
SWA13944,70.01592086,35.31308327,otherland,Semiarid,Afghanistan,FALSE,10
SWA14105,70.92330913,35.23034843,forest,Semiarid,Afghanistan,FALSE,17
SWA13764,64.40504359,34.42213417,grassland,Semiarid,Afghanistan,FALSE,0
SWA14568,68.18174071,33.74624175,grassland,Semiarid,Afghanistan,FALSE,0
SWA14614,67.11130822,33.40560059,otherland,Semiarid,Afghanistan,FALSE,0
SWA14076,66.20607591,34.32296016,grassland,Semiarid,Afghanistan,FALSE,0
SWA14473,70.0288566,34.34263327,cropland,Semiarid,Afghanistan,FALSE,0
SWA1823,65.82689702,33.40371413,otherland,Arid,Afghanistan,FALSE,0
SWA1664,62.05612879,32.82322279,otherland,Arid,Afghanistan,FALSE,0
SWA2277,63.70516615,32.00288128,grassland,Arid,Afghanistan,FALSE,0
SWA13378,66.74263962,35.53945872,otherland,Semiarid,Afghanistan,FALSE,0
SWA13094,64.47403421,35.42627099,otherland,Semiarid,Afghanistan,FALSE,0
SWA12732,67.34684648,36.63791865,grassland,Semiarid,Afghanistan,FALSE,0
SWA12743,69.18938096,36.9839497,cropland,Semiarid,Afghanistan,FALSE,0
SWA12737,68.1820102,36.79799843,otherland,Semiarid,Afghanistan,FALSE,0
SWA3306,64.37539919,30.47835041,otherland,Arid,Afghanistan,FALSE,0
SWA14297,70.06469938,34.7142663,grassland,Semiarid,Afghanistan,FALSE,0
SWA1945,61.19185965,31.98536413,otherland,Arid,Afghanistan,FALSE,0
SWA3904,65.6490306,29.86093831,otherland,Arid,Afghanistan,FALSE,0
SWA12882,67.60906472,36.44496052,grassland,Semiarid,Afghanistan,FALSE,0
SWA12655,66.46640767,36.58509771,otherland,Semiarid,Afghanistan,FALSE,0
SWA13112,67.42041851,36.04206612,grassland,Semiarid,Afghanistan,FALSE,0
SWA2029,62.94923384,32.27830474,otherland,Arid,Afghanistan,FALSE,0
SWA13628,66.88708872,35.20151251,grassland,Semiarid,Afghanistan,FALSE,0
SWA1075,61.24360261,34.4604024,otherland,Arid,Afghanistan,FALSE,0
SWA13769,65.2059815,34.60027009,otherland,Semiarid,Afghanistan,FALSE,0
SWA12944,65.67624955,35.93211233,otherland,Semiarid,Afghanistan,FALSE,0
SWA870,63.72241381,35.66127027,grassland,Arid,Afghanistan,FALSE,0
SWA3404,63.51328601,30.11210727,otherland,Arid,Afghanistan,FALSE,0
SWA14586,71.08581436,34.28846485,grassland,Semiarid,Afghanistan,FALSE,0
SWA13993,65.19627969,34.22782857,otherland,Semiarid,Afghanistan,FALSE,0
SWA14565,67.70204035,33.65003218,grassland,Semiarid,Afghanistan,FALSE,0
SWA14850,67.81441959,32.93560204,grassland,Semiarid,Afghanistan,FALSE,0
SWA1037,63.91779738,35.25083002,grassland,Arid,Afghanistan,FALSE,0
SWA14935,69.16916887,32.95985655,cropland,Semiarid,Afghanistan,FALSE,0
SWA12876,66.6143602,36.24795998,otherland,Semiarid,Afghanistan,FALSE,0
SWA13783,67.470275,35.07431106,grassland,Semiarid,Afghanistan,FALSE,0
SWA1891,64.72951507,33.00647911,grassland,Arid,Afghanistan,FALSE,0
SWA14515,68.13673511,33.85996846,grassland,Semiarid,Afghanistan,FALSE,0
SWA12535,68.714801,37.26152912,grassland,Semiarid,Afghanistan,FALSE,0
SWA12729,66.84774251,36.53928363,grassland,Semiarid,Afghanistan,FALSE,0
SWA14560,66.90595334,33.48564048,grassland,Semiarid,Afghanistan,FALSE,0
SWA1293,61.97150749,33.87586864,grassland,Arid,Afghanistan,FALSE,0
SWA2454,64.77263421,31.95006034,wetland,Arid,Afghanistan,FALSE,0
SWA14463,68.41323656,34.03702641,grassland,Semiarid,Afghanistan,FALSE,0
SWA12968,69.65991851,36.7047533,grassland,Semiarid,Afghanistan,FALSE,0
SWA3900,64.91304089,29.68630582,otherland,Arid,Afghanistan,FALSE,0
SWA1201,61.64299359,34.10062713,grassland,Arid,Afghanistan,FALSE,0
SWA2718,65.14022482,31.57761882,otherland,Arid,Afghanistan,FALSE,0
SWA13709,67.75001038,35.251908,grassland,Semiarid,Afghanistan,FALSE,0
SWA13040,69.03496057,36.47056251,grassland,Semiarid,Afghanistan,FALSE,0
SWA14460,67.93138024,33.94162532,grassland,Semiarid,Afghanistan,FALSE,0
SWA552,64.8774676,36.97155294,otherland,Arid,Afghanistan,FALSE,0
SWA14407,68.36850046,34.15048363,grassland,Semiarid,Afghanistan,FALSE,0
SWA14212,65.98293439,34.02894157,grassland,Semiarid,Afghanistan,FALSE,0
SWA13191,65.82689702,35.5952441,grassland,Semiarid,Afghanistan,FALSE,0
SWA13473,68.26743999,35.71867262,grassland,Semiarid,Afghanistan,FALSE,0
SWA12870,65.29760966,35.97469247,otherland,Semiarid,Afghanistan,FALSE,0
SWA12961,68.48869504,36.4907746,otherland,Semiarid,Afghanistan,FALSE,0
SWA3197,62.83874106,30.249819,otherland,Arid,Afghanistan,FALSE,0
